49	Physics	Global Electric Motorcars	56	Global Electric Motorcars (GEM) is an American manufacturer in the low-speed vehicle category, producing neighborhood electric vehicles (NEVs) since 1998, low-speed vehicles (LSVs) since 2001. It has sold more than 50,000 GEM battery-electric vehicles worldwide as of October 2015. GEM was formerly owned by Chrysler. Since 2011 it is a wholly owned subsidiary of Polaris Industries.
50	Physics	General Motors	91	General Motors Company, commonly referred to as General Motors (GM), is an American multinational corporation headquartered in Detroit that designs, manufactures, markets, and distributes vehicles and vehicle parts, and sells financial services, with global headquarters in Detroit's Renaissance Center. It was originally founded by William C. Durant on September 16, 1908 as a holding company. The company is the largest American automobile manufacturer, and one of the world's largest. As of 2019, General Motors is ranked #13 on the Fortune 500 rankings of the largest United States corporations by total revenue.
51	Physics	Ford Motor Company	118	Ford Motor Company, commonly known as Ford, is an American multinational automaker that has its main headquarters in Dearborn, Michigan, a suburb of Detroit. It was founded by Henry Ford and incorporated on June 16, 1903. The company sells automobiles and commercial vehicles under the Ford brand, and most luxury cars under the Lincoln brand. Ford also owns Brazilian SUV manufacturer Troller, an 8% stake in Aston Martin of the United Kingdom and a 32% stake in Jiangling Motors. It also has joint-ventures in China, Taiwan, Thailand, Turkey, and Russia. The company is listed on the New York Stock Exchange and is controlled by the Ford family; they have minority ownership but the majority of the voting power.
52	Physics	Faraday Future	59	Faraday Future is an American start-up technology company focused on the development of electric vehicles. It was founded by Chinese businessman Jia Yueting in 4 April 2014 and is headquartered in Los Angeles, California, in the Harbor Gateway neighborhood, which is adjacent to Carson, California. Since its inception in 2014, the company grew to 1000 employees by January 2016.
53	Physics	Falcon Motorsports	36	Falcon Motorsports is an American manufacturer of high performance automobiles, most notably the Falcon F series Falcon F5 and Falcon F7. The Michigan-based company was founded in 2009 by American automotive designer and engineer Jeff Lemke.
54	Physics	Elio Motors	18	Elio Motors is a company founded by Paul Elio in 2009, to design a three-wheeled, enclosed autocycle.
55	Physics	Edsel	124	Edsel is an automobile brand that was planned, developed, and manufactured by the Ford Motor Company for model years 1958 to 1960. With the Edsel brand, Ford had expected to make significant inroads into the market share of both General Motors and Chrysler and close the gap between itself and GM in the domestic American automotive market. Ford invested heavily in a yearlong teaser campaign leading consumers to believe that Edsels were the cars of the future – an expectation they failed to meet. After being unveiled to the public, they were considered to be unattractive, overpriced, and overhyped. Edsels never gained popularity with contemporary American car buyers and sold poorly. The Ford Motor Company lost $250 million on Edsel development, manufacturing, and marketing.
56	Physics	Eagle (automobile)	45	Eagle was a marque of the Chrysler Corporation following the purchase of American Motors Corporation (AMC) in 1987 and marketed through the end of the 1998 model year. It was aimed at the enthusiast driver and promoted as more "European" than the automaker's similar models.
57	Physics	Durant (automobile)	68	The Durant was a make of automobile assembled by Durant Motors Corporation of New York City, New York from 1921 to 1926 and again from 1928 to 1932. Durant Motors was founded by William "Billy" Durant after he was terminated, for the second and final time, as the head of General Motors. Billy Durant's intent was to build an automotive empire that could one day challenge General Motors.
58	Physics	Duesenberg	113	Duesenberg Motors Company was an American manufacturer of race cars and high-end luxury automobiles. It was founded by brothers August and Frederick Duesenberg in 1913 in Saint Paul, Minnesota, where they built engines and race cars. The brothers moved their operations to Elizabeth, New Jersey, in 1916 to manufacture engines for World War I. In 1919, when their government contracts were cancelled, they moved to Indianapolis, Indiana, home of the Indianapolis Motor Speedway, and established the Duesenberg Automobile and Motors Company, Inc. (Delaware). In late 1926, E.L. Cord added Duesenberg to his Auburn Automobile Company. With the market for expensive luxury cars severely undercut by the Great Depression, Duesenberg folded in 1937.
59	Physics	Du Pont Motors	41	Du Pont Motors was founded by E. Paul du Pont to produce marine engines for the Allied nations during World War I. After the war, the Du Pont Motor Company produced extremely high-end automobiles. The cars were manufactured in Wilmington, Delaware.
60	Physics	Driggs-Seabury	56	Driggs-Seabury Ordnance Company was founded in 1897 by William H. Driggs and Samuel Seabury, both US Navy officers, in partnership with Louis Labodie Driggs, originally to produce guns for the US Army and US Navy designed by the partners. After a few reorganizations and an entry into the motor vehicle market, the company dissolved in 1925.
61	Physics	Dodge	36	Dodge is an American brand of automobile manufactured by FCA US LLC, based in Auburn Hills, Michigan. Dodge vehicles currently include performance cars, though for much of its existence Dodge was Chrysler's mid-priced brand above Plymouth.
62	Physics	DeSoto (automobile)	72	DeSoto is an American automobile marque that was manufactured and marketed by the DeSoto Division of the Chrysler Corporation from 1928 to the 1961 model year. De Soto vehicles were part of the demise of several well-established marques in the late-1950s that included Hudson, Nash, and Packard nameplates that had all disappeared from the marketplace by the early-1960s. Over two million vehicles were built for markets in the United States and Canada.
63	Physics	DDR Motorsport	37	The Grullon GT is a sports car manufactured by DDR Motorsport Miami Inc. in Miami, Florida, United States. The design is mid engined, rear wheel drive layout, with a tubular steel space frame chassis and composite body.
64	Physics	Coda Automotive	100	CODA Automotive Inc. is a privately held American company headquartered in Los Angeles, California, that designs, semi manufactures lithium-iron phosphate (LiFePO4) battery systems built for automotive and power storage utility applications. The company initially sold electric cars. Miles Automotive partnered with Hafei and Qingyuan Electric Vehicle to establish Coda Automotive as an affiliate company. The name CODA comes from the musical term for the concluding passage of a piece of music. CODA Automotive has said that it chose the name because its electric vehicle technology represents an end for combustion engine vehicles, and the start of the electric vehicle era.
65	Physics	Coachcraft Ltd.	69	Coachcraft Ltd. of North Hollywood California built several modified cars that are generally regarded as the first examples of "custom cars", as contrasted to the coachbuilt cars with custom bodies which were purchased new in the 1930s. Strother MacMinn called the "Yankee Doodle Roadster" by Coachcraft the “first American custom sports car." Many pictures of this car can be seen by looking at the web pages in these references:
66	Physics	Chrysler	123	Chrysler is one of the "Big Three" automobile manufacturers in the United States, headquartered in Auburn Hills, Michigan. The original Chrysler Corporation was founded in 1925 by Walter Chrysler from the remains of the Maxwell Motor Company. In 1998, it was acquired by Daimler-Benz, and the holding company was renamed DaimlerChrysler. After Daimler divested Chrysler in 2007, the company existed as Chrysler LLC (2007–2009) and Chrysler Group LLC (2009–2014) before merging in 2014 with Italian holding company Fiat S.p.A. and becoming a subsidiary of its successor Fiat Chrysler Automobiles. In addition to the Chrysler brand, FCA sells vehicles worldwide under the Dodge, Jeep, and Ram nameplates. Furthermore, the subsidiary includes Mopar, its automotive parts and accessories division, and SRT, its performance automobile division.
67	Physics	Chevrolet	140	Chevrolet, colloquially referred to as Chevy and formally the Chevrolet Division of General Motors Company, is an American automobile division of the American manufacturer General Motors (GM). Louis Chevrolet and ousted General Motors founder William C. Durant started the company on November 3, 1911 as the Chevrolet Motor Car Company. Durant used the Chevrolet Motor Car Company to acquire a controlling stake in General Motors with a reverse merger occurring on May 2, 1918 and propelled himself back to the GM presidency. After Durant's second ousting in 1919, Alfred Sloan, with his maxim "a car for every purse and purpose", would pick the Chevrolet brand to become the volume leader in the General Motors family, selling mainstream vehicles to compete with Henry Ford's Model T in 1919 and overtaking Ford as the best-selling car in the United States by 1929.
68	Physics	Carroll Shelby International	122	Carroll Shelby International is an American automobile manufacturer formed in 2003 from custom performance vehicle manufacturer Shelby American, when founder and owner Carroll Shelby took the company public, and additionally forming Shelby Automobiles as a subsidiary from which to continue manufacturing vehicles and parts. In 2009, "Shelby Automobiles" was officially renamed to "Shelby American", bringing back the original company name to celebrate the 45th anniversary of the 427 Cobra and GT350. Carroll Shelby Licensing is the second wholly owned subsidiary that forms Carroll Shelby International, which is based in Nevada. Shelby American manufactures component automobiles, including replicas of the small-block and large-block AC Cobras, the Shelby GT350 and the GT500 Super Snake. Since 2005, Shelby American has released new models each year.
69	Physics	Caloric (automobile)	22	The Caloric Motorcycle Company of Chicago was founded in 1898 as a motorcycle company. It later moved into auto production in 1903.
70	Physics	Cadillac	63	Cadillac is a division of the American automobile manufacturer General Motors (GM) that designs and builds luxury vehicles. Its major markets are the United States, Canada, and China. Cadillac models are distributed in 34 additional markets worldwide. Cadillac automobiles are at the top of the luxury field within the United States. In 2018, Cadillac sold 381,859 vehicles worldwide, a record for the brand.
71	Physics	Buick	82	Buick is a division of the American automobile manufacturer General Motors (GM). Named for automotive pioneer David Buick, it was among the first American marques of automobiles, and was the company that established General Motors in 1908. Before the establishment of General Motors, GM founder William C. Durant had served as Buick's general manager and major investor. Buick was the first production automobile maker in the world to equip its cars with overhead valve engines, which it did in the year 1904.
72	Physics	Brunton Auto	69	Brunton Auto is a kit car maker based in St. Petersburg, Florida. It produces a street-legal race car based on the Lotus 7, the Brunton Stalker. The company was started by Dennis Brunton in 2001. Scott Minehart took over the company in 2010. Models produced include the Stalker M-Spec, StalkerXL, and Classic R. The Annual Stalker Ambush is a gathering for the 200 owners of Brunton Auto kits cars.
73	Physics	Big Three (automobile manufacturers)	140	In the automotive industry, the term Big Three refers to a country's three largest automobile manufacturers.France's Big Three are Renault, Peugeot, and Citroën, although both Peugeot and Citroën are a part of the PSA Group and now are partners of Fiat-Chrysler.Germany's Big Three are Volkswagen AG, Mercedes-Benz, and BMW.India's Big Three are Maruti Suzuki, Mahindra, and Tata Motors.Japan's Big Three are Toyota, Nissan, and Honda.The United States' Big Three are General Motors, Ford, and Fiat Chrysler.South Korea's Big Three are Hyundai, Kia, and GM Korea, although Hyundai owns 33% of Kia.The former Italy's Big Three were Fiat, Lancia, and Alfa Romeo. Fiat eventually bought the other two major brands, and formed the Fiat Group. Italy's Big Three can also refer to the Emilian brands Ferrari, Maserati, and Lamborghini, in the supercars and luxury segment.
74	Physics	Aurica Motors	68	Aurica Motors, LLC is a start-up based out of Santa Clara, California that develops a proprietary electronic power train called the Aurica Recurve for electric cars. The company has stated its intention to partner with other investors to manufacture electric cars that utilize its electronic power train system. Aurica Motors is an offshoot of Aurica Labs, a research and development company started and funded by physicist Greg Bender.
75	Physics	Armet Armored Vehicles	41	Armet Armored Vehicles is a defunct vehicle manufacturer whose owner and CEO was indicted by the FBI for fraud and sentenced to more than five years in prison. In 2011, the company's GURKHA vehicle design was sold to Terradyne Armored Vehicles.
76	Physics	Anteros Coachworks	25	Anteros Coachworks Inc. is an American sports car manufacturer based in California. The Anteros is based on the C6 Corvette and produces 500+ supercharged horsepower.
77	Physics	Anger Engineering Company	13	The Anger Engineering Company was an automobile company from Milwaukee, Wisconsin from 1913-1915.
78	Physics	American Motors Corporation	37	American Motors Corporation (AMC) was an American automobile company formed by the merger of Nash-Kelvinator Corporation and Hudson Motor Car Company on 1 May 1954. At the time, it was the largest corporate merger in U.S. history.
79	Physics	American Honda Motor Company	80	The American Honda Motor Company, Inc. is a North American subsidiary of the Honda Motor Company, Ltd. It was founded in 1959. The company combines product sales, service and coordinating functions of Honda in North America, and is responsible for distribution, marketing and sales of Honda and Acura brand automobiles, Honda power sports products, including motorcycles, scooters and all-terrain vehicles, and Honda power equipment products, including lawnmowers, tillers, string trimmers, generators, small displacement general-purpose engines and marine outboard engines.
80	Physics	AM General	50	AM General is an American heavy vehicle and contract automotive manufacturer based in South Bend, Indiana. It is best known for the civilian Hummer and the military Humvee that are assembled in Mishawaka, Indiana. For a relatively brief period, 1974–1979, the company also manufactured transit buses, making more than 5,400.
1	Physics	Unic	59	Unic was a French manufacturer founded in 1905, and active as an automobile producer until July 1938. After this the company continued to produce commercial vehicles, retaining its independence for a further fourteen years before being purchased in 1952 by Henri Pigozzi, who was keen to develop Unic as a commercial vehicle arm of the then flourishing Simca business.
2	Physics	Toyota Motor Manufacturing France	45	Toyota Motor Manufacturing France S.A.S., or better known under its acronym TMMF, is the French automobile manufacturing division of Japanese automaker Toyota located in Onnaing near the city of Valenciennes. The company was founded in 1998 as a subsidiary of Toyota Motor Europe N/V S/A.
3	Physics	Tholomé	19	 M.Tholomé  was an automobile manufacturer based on the north side of Paris between 1919 and 1922, which produced cyclecars.
4	Physics	Talbot	60	Talbot or Clément-Talbot Limited was a British automobile manufacturer founded in 1903. Clément-Talbot's products were named just Talbot from shortly after introduction, but the business remained Clément-Talbot Limited until 1938 when it was renamed Sunbeam-Talbot Limited. The founders, Charles Chetwynd-Talbot, 20th Earl of Shrewsbury and Adolphe Clément-Bayard, reduced their financial interests in their Clément-Talbot business during the First World War.
5	Physics	Stabilia (automobile)	52	 Automobiles Stabilia  was an automobile manufacturer based on the north side of Paris between 1906 and 1930. Although the name of the company changed a couple of times, the cars were branded with the Stabilia name throughout this period. The company specialised in lowered cars featuring a special patented type of suspension.
6	Physics	Société des Automobiles Pilain (SAP)	16	 Société des Automobiles Pilain (SAP) was an automobile manufacturer based in Lyon between 1902 and 1920.
7	Physics	Simplex (French automobile manufacturer)	14	Simplex is an automobile manufacturer that existed briefly, in France, between 1919 and 1921.
8	Physics	Simca	96	Simca was a French automaker, founded in November 1934 by Fiat and directed from July 1935 to May 1963 by Italian Henri Théodore Pigozzi. Simca was affiliated with Fiat and, after Simca bought Ford's French activities, became increasingly controlled by the Chrysler Group. In 1970, Simca became a subsidiary and brand of Chrysler Europe, ending its period as an independent company. Simca disappeared in 1978, when Chrysler divested its European operations to another French automaker, PSA Peugeot Citroën. PSA replaced the Simca brand with Talbot after a short period when some models were badged as Simca-Talbots.
9	Physics	SECMA	10	SECMA is a French automobile manufacturer located in Aniche, France.
10	Physics	Salmson	69	Salmson is a French engineering company. Initially a pump manufacturer, it turned to automobile and aeroplane manufacturing in the 20th century,returning to pump manufacturing in the 1960s, and re-expanded to a number of products and services in the late 20th and into the 21st century. It is headquartered in Chatou and has production facilities in Laval. It has subsidiaries in Argentina, Italy, Lebanon, Portugal, South Africa and Vietnam.
11	Physics	Ruby (car)	19	Ruby was a French manufacturer of cyclecars. After automobile production ended they remained in business as an engine builder.
12	Physics	Automobiles L. Rosengart	0	
13	Physics	Reyonnah	16	Reyonnah is a former French automaker. It produced 16 cycle-car style vehicles between 1951 and 1954.
14	Physics	Automobiles Rally	57	Automobiles Rally was a small company which made sporting automobiles in Colombes, a northwestern suburb of Paris. The company traded from 1921 until 1933, but they did not manage to survive the Great Depression. Known for sporting and handsomely designed cars, Rally competed with other French cyclecar makers of the era such as Amilcar, B.N.C., and Salmson.
15	Physics	Groupe PSA	45	Groupe PSA is a French multinational manufacturer of automobiles and motorcycles sold under the Peugeot, Citroën, DS, Opel and Vauxhall brands. Peugeot is the largest PSA brand. PSA is listed on the Euronext Paris stock exchange and is a constituent of the CAC 40 index.
16	Physics	Poinard	25	Poinard is a former French auto-maker. The vehicles commenced development in 1951, were presented to the public in 1952, and withdrawn from production in 1953.
17	Physics	PGO (Automobile)	40	PGO Automobiles is a French car manufacturer, producing exclusive series' of sports cars. The brand operates in the same special market as Lotus, Wiesmann, Donkervoort and Morgan. Their cars are considered an appropriate solution for connoisseurs seeking individuality and style.
18	Physics	Société Parisienne	60	Société Parisienne was a French manufacturer of velocipedes, bicycles and tricycles from 1876. They began limited automobile construction in 1894 and regular light car (voiturette) construction in 1898 or 1899, and they ceased operation in 1903. The vehicles, variously known as Parisienne, Victoria Combination, Eureka, l'Eclair, Duc-Spider and Duc-Tonneau, were manufactured by Société Parisienne E. Couturier et Cie of Paris.
19	Physics	Panhard	67	Panhard was a French motor vehicle manufacturer that began as one of the first makers of automobiles. It was a manufacturer of light tactical and military vehicles. Its final incarnation, now owned by Renault Trucks Defense, was formed by the acquisition of Panhard by Auverland in 2005, and then by Renault in 2012. In 2018 Renault Trucks Defense, ACMAT and Panhard combined under a single brand, Arquus.
20	Physics	Norma Auto Concept	21	Norma Auto Concept is a French constructor of racing cars. It was founded in 1984 by Norbert Santos and Marc Doucet.
21	Physics	New-Map	62	New-Map is a former French manufacturer of motor-bikes and, more recently, of very small cars and delivery vehicles. The business of powered vehicle production was instigated by Paul Martin at the bicycle plant that had been founded by his father, Joseph Martin, at the end of the previous century. The motor-bike and small vehicle business operated from Lyon between 1920 and 1956.
22	Physics	Navya SAS	16	Navya is a French company specialized in the design and construction of autonomous and electric vehicles.
23	Physics	MPM Erelis	23	The 'Erelis' is the first car produced by the French- Russian car manufacturer MPM Motors from 2016. It is a modified Tagaz Aquila.
24	Physics	Motor Development International	21	Motor Development International SA (MDI) is a French company designing compressed air car prototypes marketed under the title "the Air car".
25	Physics	Mors (automobile)	60	The Mors automobile factory was an early French car manufacturer. It was one of the first to take part in automobile racing, beginning in 1897, due to the belief of the company founder, Émile Mors, in racing's technical and promotional benefits. By the turn of the century, automobile racing had become largely a contest between Mors and Panhard et Levassor.
26	Physics	Mochet	45	Georges Mochet began to produce cycle-cars at his, now-demolished, premises at 68, Rue Roque-de-Fillol at Puteaux in approximately 1946 and by about 1952 had progressed to more modern looking two seater micro-cars and powered two-wheelers. In 1958, with approximately 3,000 vehicles manufactured, production ended.
27	Physics	Microcar (brand)	102	Microcar is a French microcar manufacturer. The company was founded in 1984 as a division of Bénéteau group, a major sailboat manufacturer. Production moved to a new custom-built factory in September 2000. In September 2008, Microcar was acquired by Ligier Automobiles in a deal backed by the Italian private equity firm 21 Investimenti Partners. The merger created Europe's second-biggest manufacturer of microcars, and largest maker of quadricycles, or "sans permis" (license-exempt) vehicles. The Microcar and Ligier brands are to retain their separate identities and production facilities. Phillipe Ligier, son of company founder Guy Ligier, is CEO of the expanded Ligier Automobiles.
28	Physics	Matra	39	Mécanique Aviation Traction or Matra was a French company covering a wide range of activities mainly related to automobiles, bicycles, aeronautics and weaponry. In 1994, it became a subsidiary of the Lagardère Group and now operates under that name.
29	Physics	Mathis (cars)	28	Mathis S. A. was an automobile manufacturer in Alsace that produced cars between 1910 and 1950. Founder Émile Mathis (1880–1956) was born in Strasbourg and died in Geneva.
30	Physics	Matford	13	Matford was a car and truck manufacturer in France from 1934 to 1940.
31	Physics	Martin-Spéciale	16	The Martin was a car developed in Paris by Eugène Martin. Only a handful were made.
32	Physics	Marbais and Lasnier	9	Marbais et Lasnier was a French manufacturer of automobiles.
33	Physics	Malicet et Blin	49	Malicet & Blin (M.A.B.) was a French manufacturer of bicycles, car components, cars and aero engines from 1890 until 1925. They expanded into the motor industry in 1897 and aero engines in 1914. They produced both incomplete and entire cars for the UK market which were badged as Marlborough
34	Physics	Lorraine-Dietrich	53	Lorraine-Dietrich was a French automobile and aircraft engine manufacturer from 1896 until 1935, created when railway locomotive manufacturer Société Lorraine des Anciens Etablissements de Dietrich et Cie de Lunéville branched into the manufacture of automobiles. The Franco-Prussian War divided the company's manufacturing capacity, one plant in Niederbronn-les-Bains, Alsace, the other in Lunéville, Lorraine.
35	Physics	Lion-Peugeot	36	Lion-Peugeot is a formerly independent French auto-maker. It is the name under which in 1906 Robert Peugeot and his two brothers, independently of the established Peugeot car business, began to produce automobiles at Beaulieu near Valentigney.
36	Physics	Ligier	41	Ligier is a French automobile and minibus maker created by former racing driver and rugby player Guy Ligier, specialized in the manufacturing of microcars.Ligier is best known for its involvement in the Formula 1 World Championship between 1976 and 1996.
37	Physics	Hotchkiss (car)	38	Hotchkiss were luxury cars made between 1903 and 1955 by the French company Hotchkiss et Cie in Saint-Denis, Paris. The badge for the marque showed a pair of crossed cannons, evoking the company's history as an arms manufacturer.
38	Physics	Hommell	104	Hommell is a French Automobile manufacturer, started in 1990 by Michel Hommell, a former racing driver and the owner of Échappement, a French car magazine. The company is based in Lohéac, near Rennes, Brittany. A prototype of the kind of sports car he would like to be produced was shown at the 1990 Paris Salon, where it was well received, encouraging him to go ahead with a production version. This was shown at the 1994 Geneva Motor Show. The 2 seat sports coupe is powered by a mid-mounted 2.0lt Peugeot engine and 6 speed gearbox in a tubular steel chassis with all-round independent suspension.
39	Physics	Gautier–Wehrlé	14	Gautier–Wehrlé was a French manufacturer of steam, petrol and electric powered vehicles from 1894-1900.
40	Physics	E.H.P.	6	E.H.P. was a French automobile manufacturer.
41	Physics	Dolo (automobile)	13	The Dolo was a French automobile advertised and exhibited during 1947 and 1948.
42	Physics	Delaugère et Clayette	11	Delaugère et Clayette was a car manufacturer based in Orléans, France.
43	Physics	Delahaye	108	Delahaye automobile was an automotive manufacturing company founded by Émile Delahaye in 1894, in Tours, France, his home town. His first cars were belt-driven, with single- or twin-cylinder engines mounted at the rear. His Type One was an instant success, and he urgently needed investment capital and a larger manufacturing facility. Both were provided by a new Delahaye owner and fellow racer, George Morane, and his brother-in-law Leon Desmarais, who partnered with Émile in the incorporation of the new automotive company, "Societe Des Automobiles Delahaye", in 1898. All three worked with the foundry workers to assemble the new machines, but middle-aged Émile was not in good health.
44	Physics	Delage	31	Delage was a French luxury automobile and racecar company founded in 1905 by Louis Delage in Levallois-Perret near Paris; it was acquired by Delahaye in 1935 and ceased operation in 1953.
45	Physics	De La Chapelle	29	DeLaChapelle is a French independent car builder. Founded in the early 1970s by Xavier De La Chapelle, a former Venturi director, the brand started as a Bugatti replica maker.
46	Physics	Le Dauphin	34	Le Dauphin was a French auto-maker established in the 3rd arrondissement of Paris by André L. Dauphin. The company first presented a small two-seater cyclecar in the spring of 1941; production ended in 1942.
47	Physics	Dangel	66	Automobiles Dangel is a French specialist automobile company based in Sentheim, Alsace. It has produced 4x4 versions of Citroën and Peugeot vehicles since 1980. Its first conversion was the Peugeot 504 and since then Dangel has converted over 22,000 vehicles. Originally a producer of competition cars, beginning in the late sixties, their first four-wheel drive conversions were developed with the direct assistance of Peugeot's own engineers.
48	Physics	CTA-Arsenal	80	The CTA-Arsenal is a French racing car which was developed by the Centre for the study of car and cycle technology then abbreviated as CTA but today renamed as the UTAC and constructed by Arsenal at Châtillon. Two cars were eventually built. The car was intended as the French “national single seat racing car” to compete against Alfa Romeo but the project was abandoned because the car proved incapable of finishing the races in which it was scheduled to appear.
49	Physics	Automobiles Claveau	46	 Claveau  is a former French automaker. The company began manufacturing cars in Paris in 1923. By 1956, the company had ceased production. Émile Claveau was recognized more as an innovator of experimental and sometimes inspirational engine designs rather than as a manufacturer of cars for sale.
50	Physics	Citroën	25	Citroën is a French automobile manufacturer founded in 1919 by the French industrialist André-Gustave Citroën, and part of the PSA Peugeot Citroën group since 1976.
51	Physics	CIME	27	C.I.M.E., CIME, La Compagnie Industrielle des Moteurs a Explosion,, was a French manufacturer of light proprietary engines, mainly four-cylinder units. CIME also built light automobiles in 1929.
52	Physics	Bugatti Automobiles	42	Bugatti Automobiles S.A.S. is a French high-performance luxury automobiles manufacturer and a subsidiary of Volkswagen AG, with its head office and assembly plant in Molsheim, Alsace, France. Volkswagen purchased the Bugatti trademark in June 1998 and incorporated Bugatti Automobiles S.A.S. in 1999.
53	Physics	Bugatti	65	Automobiles Ettore Bugatti was a French car manufacturer of high-performance automobiles, founded in 1909 in the then-German city of Molsheim, Alsace by the Italian-born industrial designer Ettore Bugatti. The cars were known for their design beauty and for their many race victories. Famous Bugattis include the Type 35 Grand Prix cars, the Type 41 "Royale", the Type 57 "Atlantic" and the Type 55 sports car.
54	Physics	Bollack Netter and Co	31	Bollack, Netter, et Cie (French: Bollack Netter et compagnie), more commonly known as B.N.C., was a small automobile company in Paris situated on Avenue de Paris 39, in the Levallois-Perret district.
55	Physics	Automobiles Boitel	6	Boitel is a former French automaker.
56	Physics	Bignan (automobile)	33	The Bignan was a French automobile manufactured between 1918 and 1931 on the north-side of central Paris, in Courbevoie. The business was created, and till the mid 1920s headed up, by Jacques Bignan.
57	Physics	Bellanger (automobile)	29	Société des Automobiles Bellanger Frères was a French automobile manufacturer between 1912 and 1925. The cars were the brainchild of Robert Bellinger (1884-1966), who had previously sold Delaunay-Belleville vehicles.
58	Physics	Automobiles Talbot France	50	Automobiles Talbot France manufactured cars in Suresnes, near Paris, France. The enterprise was founded by Alexandre Darracq in February 1897. In 1902 he sold it into British control. The (subsidiary) company first known as Automobiles Darracq S.A. was formed in 1916 by London company A Darracq and Company (1905) Limited.
59	Physics	Automobiles Marathon	50	Marathon was a French automobile manufacturer established by a group of engineers under the leadership of a rally enthusiast called Bernard Denis. Prototypes for a lightweight sports coupé were presented at various motor shows starting with the 1951 Frankfurt Motor Show and the cars were produced between 1953 and 1955.
60	Physics	Automobiles Lambert	33	Lambert was a French automobile manufacturer established by Germain Lambert in 1926 at Mâcon. In commercial terms it never progressed beyond marginal viability and it withdrew from auto-making towards the end of 1953.
61	Physics	Automobiles Julien	44	Julien is a former French automobile manufacturer. The Paris based Société des Études Automobiles M. A. Julien presented its first prototype in 1946 and automaking activities came to an end in 1949, probably without any of the developments having progressed beyond the prototype stage.
62	Physics	Automobiles ERAD	8	Automobiles ERAD was a French manufacturer of microcars
63	Physics	Automobiles Chatenet	23	Automobiles Chatenet is a manufacturer of microcars based in the Haute-Vienne department of France. The company was founded in 1984 by Louis-Georges Chatenet.
64	Physics	Automobiles Bernardet	18	Bernardet is the name of a manufacturing company created by three brothers named René, Robert and Roger Bernardet.
65	Physics	Ateliers d'Automobiles et d'Aviation	25	Ateliers d’Automobiles et d’Aviation was a Paris based automobile and commercial vehicle manufacturer between 1919 and 1920. The French manufacturer was noted for electric cars.
66	Physics	Alamagny	26	Alamagny is a former French auto-maker. It is remembered because of a prototype vehicle that was exhibited at various venues in France during 1947 and 1948.
67	Physics	Aixam	37	Aixam-Mega is a French automobile manufacturer based in Aix-les-Bains, Savoie. It was founded in 1983 to make microcars following the acquisition of Arola. On April 11, 2013, US based Polaris Industries announced that it had acquired Aixam-Mega.
68	Physics	ACMA (Ateliers de construction de motocycles et d'automobiles)	20	ACMA was founded on 25 November 1950 as Ateliers de construction de motocycles et accessoires in Fourchambault, near Dijon, France.
